epoch,train_loss,train_recon_loss,train_kl_loss,valid_loss,valid_recon_loss,valid_kl_loss,l2_loss
364,1182.2684326171875,1165.534423828125,14.242895126342773,,,,2.4904158115386963
365,1189.2161865234375,1172.086669921875,14.641493797302246,,,,2.485823392868042
366,1185.8133544921875,1168.8665771484375,14.464695930480957,,,,2.4778432846069336
367,1180.845703125,1163.880126953125,14.49045467376709,,,,2.472818613052368
368,1187.5618896484375,1170.8275146484375,14.266532897949219,,,,2.4632554054260254
369,1182.41259765625,1165.394287109375,14.55876350402832,,,,2.4586164951324463
370,1175.214599609375,1157.961181640625,14.795807838439941,,,,2.4556467533111572
371,1177.13623046875,1159.8638916015625,14.816634178161621,,,,2.455052614212036
372,1177.078857421875,1159.738525390625,14.887059211730957,,,,2.4502058029174805
373,1180.9412841796875,1163.9022216796875,14.589340209960938,,,,2.4485135078430176
374,1172.5198974609375,1155.2135009765625,14.859224319458008,,,,2.446039915084839
375,1180.7393798828125,1163.7454833984375,14.551291465759277,,,,2.4398865699768066
376,1173.1563720703125,1156.537841796875,14.18304443359375,,,,2.433628559112549
377,1176.1593017578125,1159.2410888671875,14.48484992980957,,,,2.4314308166503906
378,1178.9520263671875,1162.32763671875,14.193584442138672,,,,2.430617570877075
379,1180.5115966796875,1163.950439453125,14.13397216796875,,,,2.425551414489746
380,1170.2218017578125,1153.5562744140625,14.244257926940918,,,,2.41680908203125
381,1174.2540283203125,1157.4139404296875,14.425210952758789,,,,2.413649082183838
382,1175.6043701171875,1158.761474609375,14.431954383850098,,,,2.4075369834899902
383,1174.3333740234375,1157.4613037109375,14.464336395263672,,,,2.409292221069336
384,1179.78076171875,1162.521484375,14.851066589355469,,,,2.406399726867676
385,1174.2940673828125,1157.191650390625,14.6983642578125,,,,2.400301694869995
386,1175.4166259765625,1158.3709716796875,14.649165153503418,,,,2.3938136100769043
387,1173.258056640625,1156.1029052734375,14.759236335754395,,,,2.3945178985595703
388,1179.1102294921875,1162.113525390625,14.602702140808105,,,,2.3927669525146484
389,1177.2930908203125,1160.6260986328125,14.273717880249023,,,,2.392871379852295
390,1182.225341796875,1165.3544921875,14.48097038269043,,,,2.388731002807617
391,1182.544921875,1165.656494140625,14.502655982971191,,,,2.385012149810791
392,1173.3240966796875,1156.360107421875,14.580724716186523,,,,2.3807361125946045
393,1180.9381103515625,1164.143310546875,14.41627025604248,,,,2.3746557235717773
394,1180.140625,1163.1805419921875,14.586140632629395,,,,2.3735086917877197
395,1175.330078125,1158.482666015625,14.47462272644043,,,,2.370440721511841
396,1173.8953857421875,1157.029541015625,14.496042251586914,,,,2.3694303035736084
397,1179.5946044921875,1162.7939453125,14.432076454162598,,,,2.364583730697632
398,1169.5084228515625,1152.991455078125,14.15352725982666,,,,2.3625946044921875
399,1180.826416015625,1164.68896484375,13.777636528015137,,,,2.357837677001953
